change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.34,05/13/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313895,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.69,05/13/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313899,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",17.37,05/13/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313903,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.69,05/18/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313909,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.69,05/24/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313921,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.69,05/18/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313913,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.34,05/18/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313917,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",21.71,05/24/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313925,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",21.71,05/31/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313931,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.69,05/31/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313935,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",24.11,06/03/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313939,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.04,06/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313951,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.04,06/03/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313945,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",12.06,06/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313955,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",16.07,06/15/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313959,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.04,06/15/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313965,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.02,06/22/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313981,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",16.07,06/22/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313969,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.04,06/22/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313975,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.02,06/22/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313987,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",8.04,06/27/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313989,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",28.13,06/27/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887313995,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",18.41,01/04/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314001,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314007,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",13.81,01/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314003,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",13.81,01/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314013,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",13.81,01/13/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314019,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",18.41,01/18/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314025,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",13.81,01/25/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314029,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314037,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314033,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/25/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314045,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",9.21,01/18/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314049,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/18/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314053,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/13/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314059,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",4.60,01/04/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314063,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",18.70,02/10/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314073,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Sterilmed, Inc.",100000005447,"SterilMed, Inc.",MN,"United States",14.03,02/09/2022,1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,,"No Third Party Payment",,No,,,No,887314067,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
